name,prefectures,count
itEXCvgIqG,WAWA,3
sazpsvTcHe,ANIE,7
DWwcMYiSAE,ANIE,12
wTBCLBAKSO,AGOE-NYIVE,3
KbVDiKanAc,AGOE-NYIVE,1
IqWgKhGyju,AGOU,2
gMGXGXdSes,DANKPEN,14
MQhnpLSWmh,DANKPEN,20
JIyRoxZbUh,VO,4
djdQkxVwqo,VO,6
hTYedXuVwS,SOTOUBOUA,13
LLMgZcbVPB,TCHAMBA,21
svuCPzHHDw,TCHAMBA,13
wknmZkRsIm,BASSAR,31
lPJLmbcvMa,BASSAR,33
EjCJZeCefL,BASSAR,23
NDRsXwCDrr,AKEBOU,6
cnJoUiEYVM,AKEBOU,10
hZvsVsiGbO,AKEBOU,4
YeTLsGkHWx,BLITTA,6
VLdIOQJoMg,BLITTA,8
YPFpQtnbtY,BLITTA,9
SykhnUuOiy,BLITTA,9
RcPCHnSiQK,VO,5
dWgAxvDvhT,VO,4
djdQkxVwqo,AKEBOU,8
YGYcLsXFRt,MOYEN-MONO,3
yMlzPfwvRF,MOYEN-MONO,2
IneeuwqmOb,LACS,5
iymcIyjaKw,LACS,5
cMOknwOyzu,LACS,6
AtJvmmmRmW,BASSAR,25
rJWmXhJqHE,HAHO,5
HAfyJgJWGA,HAHO,3
gKEWhIgzeS,HAHO,4
DHgtnkLApc,ANIE,4
ygMEXUQDbn,KERAN,7
cgibJqKipZ,KERAN,4
UYzlVizviG,KERAN,6
sbMMRXHWlA,OTI-SUD,6
sAMKobgXOs,OTI-SUD,6
mlYYwQmWZT,KERAN,5
AGdRPdgtbK,DANKPEN,11
IuktMfbJnc,KOZAH,5
iCaZZNPjzs,BASSAR,19
KKqSymtytr,WAWA,3
IneeuwqmOb,WAWA,2
WgMwBmzvJI,AMOU,7
EqZlVNJYoJ,AMOU,6
QLznuiBdoY,CINKASSE,2
AxyvKBckMr,CINKASSE,3
tFPWYsBmKO,TCHAOUDJO,7
hrvIKPBhYK,TCHAOUDJO,7
WLQOzjWYfb,TCHAOUDJO,6
JGiawPlVpd,TCHAOUDJO,3
YKlPrpQthI,BASSAR,28
QLznuiBdoY,ZIO,5
UNxAVraCBK,ZIO,2
QvkeuBfZDR,ZIO,2
rVDjYOUCiZ,AVE,4
iqgEhaVoXu,AVE,2
dxCiYsgQro,KERAN,6
sOJeGrKwbe,Unknown,27
sBFhayyZHa,Unknown,29
HAfyJgJWGA,Unknown,18
QtXbAFQsZb,BLITTA,6
GtIDsRFBJR,DOUFELGOU,2
WVGemlXQsX,DOUFELGOU,3
vvwEzIfGpP,DOUFELGOU,7
gKEWhIgzeS,DOUFELGOU,2
AhgERedHbP,KERAN,3
qfTcXuzMwC,KERAN,2
LySPboXRJq,DOUFELGOU,3
bQTArhpSSa,DOUFELGOU,1
JzsJVuVzCs,TCHAOUDJO,5
qTJQBeleRR,TCHAOUDJO,1
IqWgKhGyju,TCHAOUDJO,6
EfhlWiPAUL,HAHO,1
mJWGtFIzUT,HAHO,3
mfGbRxVwki,HAHO,2
iymcIyjaKw,EST-MONO,6
uEJURlyyEs,EST-MONO,4
OyPkMgUDbd,BLITTA,4
GudMukUipk,KERAN,2
hjUBijNMcB,OTI,7
gvsutalzBt,AMOU,3
vwAsfYMwAB,KPENDJAL,1
CsMFeQoaLM,KPENDJAL,2
hpZYPsRKBb,KOZAH,4
oXDALOBqfk,KOZAH,5
cSHNJFyQnS,Unknown,25
uBfDcSdVgQ,CINKASSE,2
ZxDgrIqzha,OTI-SUD,5
WzfOBUyuKl,LACS,3
JGiawPlVpd,LACS,3
TmgDdRQKHP,EST-MONO,5
ZldclfuucE,OGOU,9
invvrEGQVb,OGOU,3
qVBxYOXntk,KOZAH,2
TzgNxHLklN,KOZAH,3
vtGDCFMTlc,AMOU,6
UYzTFvkCmv,AMOU,3
YtvkGlMWwe,LACS,4
yztAJNZiNN,LACS,7
aRWorldfhg,TONE,3
iTISiQNqAr,TONE,4
HojSyqGASE,TONE,4
GHLOeaybOH,TONE,3
NPeDljvYMx,KPENDJAL-OUEST,3
gmVWRqBoQV,KPENDJAL-OUEST,3
izSmTsWlnn,AVE,2
rjLtlefVRU,AVE,1
hGMexblmwH,AVE,1
WzwHpoldPp,AVE,1
oqYPyoLIda,KPENDJAL-OUEST,3
VLdIOQJoMg,KPENDJAL-OUEST,1
KqKCqetlbu,CINKASSE,1
kNflXMaRCt,OTI-SUD,6
lFwFKrUUBY,PLAINE DU MO,2
ayEzTOeqlf,KPENDJAL,4
LOaWMxZFCg,KPENDJAL,3
TWTZnhNORc,Unknown,22
UuwKOhOOEp,KPENDJAL,3
qQxTrHqklY,KPENDJAL,1
cFVmHlnmfD,VO,1
DHgtnkLApc,KPENDJAL-OUEST,1
QtXbAFQsZb,BINAH,3
jEKQLrKUTH,BINAH,2
yKFQNXyPic,BINAH,1
asoyxgYQhT,BINAH,1
UDucbUSZmf,AGOE-NYIVE,2
prxHvLSySc,AGOE-NYIVE,2
qxnDBaTRqt,AKEBOU,2
mSLozkLtyf,TONE,3
XstqtfmwLR,BINAH,1
XnMzZAZGDz,BINAH,1
cTTmiuNsBv,BINAH,1
NgGnrxtAfv,HAHO,1
ppdbEHpImH,HAHO,1
APlaUZaAhr,ZIO,1
YTzSyOzNPv,ZIO,3
QJrdwAARWP,AVE,1
KbxhvMwzfe,KOZAH,1
QLznuiBdoY,TCHAMBA,17
mVSMfLixNY,TCHAMBA,13
HbZFZzkRjc,PLAINE DU MO,6
sRLqqorjkH,PLAINE DU MO,8
EXIjNExlZx,OTI-SUD,13
PcqSMaYSbu,OTI-SUD,6
kEPdsLrUmM,OTI-SUD,12
lejpdItlwH,OTI-SUD,4
GjGNnFAHAd,OTI-SUD,6
JUHkrKtOLf,AKEBOU,14
SxikXNnsrf,AKEBOU,6
YTzSyOzNPv,AKEBOU,9
VWAZXcxOwE,AKEBOU,4
RPsTwWPpbu,SOTOUBOUA,8
TKiwZaGFEW,OGOU,12
rWDwpQNHgI,OGOU,11
SRwLuliAwr,OGOU,6
YagnyvHJUh,OTI,6
yRADykVpRf,OTI,9
QJrdwAARWP,OTI,8
WBYzVGXXRf,KPENDJAL,3
HwQqxNPTQK,KPENDJAL,4
TiwIWgxNDk,KPELE,7
MQHEOdAbZm,KPELE,2
WTcewrLxFS,OTI,9
Ynvvkgthxn,OTI,12
bPbNEGFKQC,OTI,5
iymcIyjaKw,TCHAOUDJO,9
MJzAYJaCaO,TCHAOUDJO,4
TyWCGdMdAM,TCHAOUDJO,11
UyJLCDWzzs,TCHAOUDJO,7
BYchYSyqVC,TCHAOUDJO,3
JUHkrKtOLf,TCHAOUDJO,6
KXDRiGiFSw,ASSOLI,3
OsDFMmUika,ASSOLI,1
hvbvXyyZQE,WAWA,3
ImQkdpTdeO,WAWA,6
lMCfKVlySO,WAWA,5
QOpgXgWkUp,ANIE,13
pIXwDvrwnG,ANIE,6
VjiPScBFGF,ANIE,6
lwjEmkzQNj,ANIE,7
aRWorldfhg,ANIE,4
FrrrxNmrzF,KPELE,7
siAtejNJZH,AGOE-NYIVE,1
NHnOnMxtqo,AGOE-NYIVE,6
MgqQtXBeFP,DANKPEN,13
qyCjOyGFVC,VO,8
QLznuiBdoY,VO,2
oPbUuvHBgi,VO,7
MwwaFwHBKL,TCHAMBA,8
kJxMKZzRfE,TCHAMBA,11
bZvWYAmjGh,BASSAR,32
jxCkQxbZYq,BASSAR,18
KRbjMhaDMX,AKEBOU,8
wsWDzKQWnF,AKEBOU,6
aNGoLSaKjJ,BLITTA,6
ZBBCMZtnxU,BLITTA,4
ipXQWkpeZu,VO,2
AsvtszbEnV,VO,6
mrjYHuDBpx,VO,5
iAqPrFZkVP,AKEBOU,5
UDucbUSZmf,ANIE,8
GsggmfMRqV,MOYEN-MONO,3
qQxTrHqklY,MOYEN-MONO,4
OHFkbArviB,MOYEN-MONO,2
zLbZKTJNoS,MOYEN-MONO,1
MyKGMoJmhB,MOYEN-MONO,3
TqESuDNBjJ,LACS,4
YYDzPMCwaj,BASSAR,22
sZtcVQzuVc,HAHO,2
fVqkkxNHhG,HAHO,2
VgzPqPFQUJ,ANIE,10
klfhtuUdnG,ANIE,9
zIxnsQiuyY,TCHAMBA,11
WxccJpAylz,DANKPEN,14
YUOLwOzwDb,DANKPEN,8
asoyxgYQhT,DANKPEN,14
bgdKSBRhzs,DANKPEN,12
sQGOjnDvvt,OTI-SUD,11
jHONfpPRYZ,OTI-SUD,7
eEZhgiwXcE,KERAN,9
HDZKodHwjE,KERAN,5
ZldclfuucE,KERAN,4
qIBIaIrwAT,DANKPEN,17
qMbaqKEvTx,DANKPEN,18
cprHaXwjPO,DANKPEN,11
utnMALLASm,KOZAH,5
UUXpmppfzo,KOZAH,2
IPAwGBQiRC,BASSAR,23
JshuzUxeoH,WAWA,3
lMZGCsCnsS,WAWA,2
IcBmDOrMRa,WAWA,3
QtXbAFQsZb,WAWA,3
APlaUZaAhr,AMOU,9
YRmmDyznJu,AMOU,5
xyMDNoyanA,CINKASSE,4
noMsyEpeco,CINKASSE,3
BvnGJfecWV,KPELE,7
WkYMqONJIk,ZIO,2
OBlBgGgjAW,ZIO,4
QoSPkdeOcN,ZIO,2
xYCPtUqRwb,AVE,4
wiBGamfrmV,AVE,2
tdquKTjSND,AVE,1
FVNaHqwvlv,VO,3
SrXVvCoUNT,Unknown,38
PqKvVNqmwR,Unknown,31
GudMukUipk,BLITTA,6
EfjymfRMbO,DOUFELGOU,5
wATbXpdAyK,DOUFELGOU,7
MVTAtjawTk,DOUFELGOU,4
BWACTSbnDT,DOUFELGOU,2
uqloFKfVPJ,WAWA,2
AUTkwbgHqI,WAWA,4
fIEKotAegd,DOUFELGOU,2
ZdcogOJXCj,DANKPEN,8
SkDpHjHaTE,AGOU,1
ZISgJQTIYe,EST-MONO,6
ZrXuysitGQ,EST-MONO,9
QoSPkdeOcN,BLITTA,9
CGbKIWfKzS,BLITTA,6
DFnBUVeJwU,AMOU,3
QOyKySZsjs,AMOU,3
sNYouVlOpa,KPENDJAL,5
QJrdwAARWP,KPENDJAL,6
OFfrtJzcUq,KPENDJAL,3
xxDSHSNyyP,KPENDJAL,6
vybkprKTvN,KOZAH,2
HFuHhFZxEg,KOZAH,7
JBdasUrdZZ,BASSAR,12
TLyOlzgZFy,VO,2
frZikyfXNP,LACS,2
NFKHIoqbNt,LACS,4
mfGbRxVwki,AMOU,3
RcPCHnSiQK,AMOU,2
oWIRERNFAd,AGOU,1
EGEVAFOhDn,AMOU,2
JshuzUxeoH,LACS,2
LOPoEfCCUP,TONE,3
CcQXgNmxnD,TONE,3
TWqJpGQpuk,DANKPEN,6
UAHdDuyIeM,TONE,3
vWVSNYxdLR,TONE,2
sAMKobgXOs,DANKPEN,9
JWtZEHrWsR,AVE,1
gnGIUNfJqV,OTI-SUD,8
kKWOMygLJv,EST-MONO,6
CCjaSRuFZy,Unknown,23
WkYMqONJIk,KPENDJAL-OUEST,1
RiBAkZqeyg,KPENDJAL-OUEST,1
ReNRCDHcqZ,BLITTA,7
QMQuGLWNMF,PLAINE DU MO,1
qtfZpgkkow,PLAINE DU MO,1
AaJProAtlR,AMOU,5
AasVYySWrX,KPENDJAL-OUEST,1
MuVQsFeMXi,DOUFELGOU,1
KiPnIUXYqs,AGOE-NYIVE,1
KbnRaCwoPO,CINKASSE,1
AjjCWKeWXU,ZIO,1
XtBzsiKfOs,TCHAMBA,8
GKVUSaRkrA,TCHAMBA,13
zvoiMpXZyl,TCHAMBA,16
uAeSWdbQJv,TCHAMBA,17
NHDTQUpmZl,TCHAMBA,12
pFMqxTFqzh,PLAINE DU MO,2
RVKwUZsMZp,PLAINE DU MO,1
MutXOBkUOR,OTI-SUD,5
pRumlkWpLO,AKEBOU,7
NJcBmmHgZl,AKEBOU,11
DgMxmdyGUf,SOTOUBOUA,15
ogRUjCsmuE,SOTOUBOUA,14
LXVYpyEYdB,OGOU,9
TWTZnhNORc,OTI,11
UYzTFvkCmv,OTI,8
rRmRPRzpPA,OTI,5
FUSzvJPVFA,KPELE,13
ZzzawbmNfk,KPELE,5
ylDYDoPtpT,TCHAMBA,15
qyCjOyGFVC,TCHAMBA,10
HYvKBZhHtl,TCHAOUDJO,5
qIiquzKsbI,TCHAOUDJO,7
lCOqTNPCFV,TCHAOUDJO,3
yRADykVpRf,TCHAOUDJO,5
kncczthuUU,ASSOLI,1
IneeuwqmOb,ASSOLI,3
SPCbSYGqCR,ASSOLI,1
xnTULXdbpd,WAWA,3
xPduZOWJSH,ANIE,8
cFVmHlnmfD,ANIE,6
mIchMaqvWj,ANIE,4
WLLHViBXaK,KPELE,4
FvpAevxQRy,KPELE,5
sOJeGrKwbe,AGOE-NYIVE,3
hIVnCXHYRu,VO,2
ROuebiUUVa,VO,7
bgdKSBRhzs,VO,9
bQXhpQtWNp,TCHAMBA,12
DJHvUTkzOX,TCHAMBA,22
jxjpEIXJNY,SOTOUBOUA,11
ewHOMNOyIp,BASSAR,22
uBfDcSdVgQ,BASSAR,23
GZoAMDsevu,BASSAR,21
zjKDESgBgP,BLITTA,5
hGMexblmwH,BLITTA,7
kwklCJIDlS,ANIE,9
osejBtJLAB,ANIE,7
tonLBGQuSV,MOYEN-MONO,2
JBdasUrdZZ,MOYEN-MONO,2
sRLqqorjkH,MOYEN-MONO,3
NyxIlyEvus,MOYEN-MONO,1
OEnehPWWpZ,MOYEN-MONO,2
QzTXATgcEd,LACS,2
rFFUBynNSh,LACS,3
LKSRljOHSi,HAHO,4
HojSyqGASE,HAHO,4
kKNTKcBBIF,KERAN,5
qKhUVcTwow,KERAN,6
aKzuRMIgvK,OTI-SUD,7
DhHNvWluua,KERAN,5
rFFUBynNSh,KERAN,6
dRjgCnDfuC,KERAN,6
yURSuqrHbG,DANKPEN,12
SRwLuliAwr,KOZAH,7
ylDYDoPtpT,KOZAH,7
bdvjmfSTsU,WAWA,5
NyxIlyEvus,WAWA,1
ZUTGZZkcRe,AMOU,3
QVPqLwIIAe,AMOU,7
vybkprKTvN,CINKASSE,2
feaEGENFKe,TCHAOUDJO,7
bkanszCcLO,TCHAOUDJO,5
LVjvnofexE,AVE,2
GSjJugXCaq,Unknown,23
cFVmHlnmfD,Unknown,30
GsggmfMRqV,Unknown,23
WLQOzjWYfb,Unknown,27
vAwnWzAdpz,BASSAR,22
FvpAevxQRy,DOUFELGOU,2
SAepputQIJ,DOUFELGOU,4
VWAZXcxOwE,KERAN,9
avrINItACP,KERAN,3
nwucGHfJZc,OTI-SUD,10
AlmSecyCrd,DOUFELGOU,2
fMbZlEGloj,DOUFELGOU,2
fGfyHISsfA,DANKPEN,12
CaNaOEkaIY,MOYEN-MONO,1
sPogoJYZEX,MOYEN-MONO,1
MRjyzbOAfJ,MOYEN-MONO,2
PWbKsnVcyQ,MOYEN-MONO,1
WLLHViBXaK,TCHAOUDJO,6
DljOEeuyWJ,DANKPEN,6
qMbaqKEvTx,EST-MONO,7
JvMaGtoVsW,BLITTA,5
ojehpQgSrl,OGOU,8
WkzIMOgJkS,AMOU,4
WVGemlXQsX,AMOU,3
isjaYQNfQZ,AMOU,1
DJbXtdBIln,AMOU,3
OyPkMgUDbd,CINKASSE,2
TOuEAjDKAx,CINKASSE,2
ozVYHgNCbA,LACS,1
OOXpmYiddw,EST-MONO,8
UAHdDuyIeM,AMOU,5
AaawEhhIRa,KPENDJAL,6
PWbKsnVcyQ,KPENDJAL,5
EYhApuDvLA,OGOU,7
HYvKBZhHtl,LACS,5
FSKqEXXvfu,LACS,4
DgENjcsCZV,WAWA,1
LVjvnofexE,WAWA,1
MVTAtjawTk,TONE,7
usdHetXxKX,TONE,5
MUIjVCDoEa,TONE,5
XgRToouYOC,TONE,3
OOJalOIuJR,TONE,2
hjUBijNMcB,TONE,5
tCEjDGYMpP,OTI,5
GfQgzNkQHE,KPENDJAL-OUEST,2
VjiPScBFGF,KPENDJAL-OUEST,1
fxVlUDSPMc,KPENDJAL-OUEST,1
bPeTUFClFy,KPENDJAL-OUEST,2
HdAIRIgWMB,ZIO,2
uEJURlyyEs,ZIO,2
XXOsfAbtCm,AVE,1
UBBptmhiXi,AVE,2
EGEVAFOhDn,AVE,3
SwTJzGoKSI,AVE,4
JgpavfITSP,KPELE,4
KcOffvromc,KPENDJAL-OUEST,3
XXnmAmCasu,KPENDJAL-OUEST,3
zSGmxiFras,AMOU,2
HBIYQxNGSW,TONE,3
OyPkMgUDbd,PLAINE DU MO,1
RVqdDcQCth,PLAINE DU MO,2
aTGHRQlzWn,PLAINE DU MO,1
sGfhgdtkVR,AMOU,5
upWCirugqI,BINAH,1
pRumlkWpLO,BINAH,1
IelBpMhHEF,LACS,4
xPduZOWJSH,LACS,2
UxAJkiBjlv,DOUFELGOU,1
YmKryGrJKf,AGOE-NYIVE,1
yXjRpJynYk,AGOE-NYIVE,1
kJxMKZzRfE,BINAH,3
GtPzYvLGKa,BINAH,1
MpwIsPXoSC,BINAH,1
qlmeAxeFWJ,CINKASSE,1
bQTArhpSSa,ZIO,3
RXOPashdsl,AVE,2
CzkSkJOneX,AVE,2
UMzahSeHAN,TCHAMBA,12
yfsZRWrzFK,TCHAMBA,18
RertEDlxad,TCHAMBA,14
czTZNuGAUb,PLAINE DU MO,6
qfTcXuzMwC,PLAINE DU MO,3
FtMfdJnLrr,PLAINE DU MO,3
QOpgXgWkUp,PLAINE DU MO,2
otcUfMSjlb,OTI-SUD,10
SYqEzGJYTQ,AKEBOU,8
KbVDiKanAc,AKEBOU,5
leRJogPPnD,SOTOUBOUA,15
qyCjOyGFVC,OGOU,13
LOaWMxZFCg,OGOU,8
aVMRYpWAbV,OTI,12
MpwIsPXoSC,KPENDJAL,4
JvMaGtoVsW,KPENDJAL,4
PeusZvtMjk,KPENDJAL,4
rCLoXTUsJK,KPENDJAL,8
SrXVvCoUNT,KPENDJAL,8
TzgNxHLklN,KPENDJAL,5
ogRUjCsmuE,KPELE,12
oPbUuvHBgi,KPELE,3
ImQkdpTdeO,KPELE,8
JBdasUrdZZ,KPELE,6
fWextEzdas,KPELE,7
DHgtnkLApc,KPELE,8
OMwCRfaoHD,TCHAMBA,13
HugrCcAxzg,ASSOLI,1
AGdRPdgtbK,ASSOLI,1
IvOrlIzYfz,ASSOLI,2
FgfTesnjYL,WAWA,2
fVqkkxNHhG,ANIE,7
aMtpbeWdkc,ANIE,9
SRIctANnOU,ANIE,9
NbhVeyXgWq,AGOE-NYIVE,3
oWIRERNFAd,AGOE-NYIVE,2
mJCEfixAoh,AGOE-NYIVE,2
WkYMqONJIk,AGOU,1
pRrFfpCclm,AGOU,3
pbAcugnzhb,OTI,3
FWxsvobejh,OTI,11
mJCEfixAoh,DANKPEN,13
lPJLmbcvMa,SOTOUBOUA,7
hIVnCXHYRu,TCHAMBA,14
kJxMKZzRfE,BASSAR,27
MlWUJdevSL,BLITTA,10
rVDjYOUCiZ,BLITTA,6
cZzlioFPLu,AKEBOU,6
eWzgTtbsZd,ANIE,7
vhQQkOYkyg,MOYEN-MONO,3
wcWAJmEhTe,MOYEN-MONO,2
FSKqEXXvfu,MOYEN-MONO,1
zRHUXtNVAD,LACS,6
amMBDBUUvV,LACS,6
BYchYSyqVC,BASSAR,23
RertEDlxad,BASSAR,19
ogoxnXYWfc,HAHO,3
yNvBZLSwky,HAHO,3
NWzJeACtDf,HAHO,3
XgRToouYOC,BLITTA,14
UuwKOhOOEp,BLITTA,8
bFmbnJnppt,BLITTA,7
mfGbRxVwki,BLITTA,11
EjCJZeCefL,AKEBOU,4
yeCoCorNtH,KERAN,8
KKqSymtytr,KERAN,3
rRmRPRzpPA,SOTOUBOUA,6
SMuqSKCnZA,DANKPEN,11
ZjWSSiDtdL,DANKPEN,16
GAVHmzoRVT,OTI-SUD,4
kcaFcvPYkG,OTI-SUD,9
xYCPtUqRwb,KOZAH,6
fEkXlLpsEx,KOZAH,4
nykhjnYqIs,BASSAR,26
vFZowziPWD,WAWA,3
HBIYQxNGSW,AMOU,5
izSmTsWlnn,AMOU,7
MJKWEawMBC,CINKASSE,3
LIjXuoqhUZ,CINKASSE,4
ybfXwoTOIB,TCHAOUDJO,6
AasVYySWrX,TCHAOUDJO,4
uFcmGgDnWx,AVE,2
bkanszCcLO,KERAN,3
vybkprKTvN,VO,3
wInDWSpydA,Unknown,24
uTDSAZTKdw,Unknown,26
IcBmDOrMRa,Unknown,25
dkhpNFwiHi,BLITTA,8
tdquKTjSND,DOUFELGOU,3
MmIxVLmHhY,KERAN,4
swDofCoafd,WAWA,2
lrfyjRJVDe,DOUFELGOU,2
UxAJkiBjlv,MOYEN-MONO,1
lCziTEfqUQ,MOYEN-MONO,1
YmKryGrJKf,TCHAOUDJO,2
IcVOSRVSEB,HAHO,1
hwNaQjPFNy,HAHO,1
vikIMTVuec,AGOU,4
FanoFIBhck,AGOU,4
UWgavSMUps,AGOU,3
QeJWGbxiIf,EST-MONO,6
wIqwZGAkRq,EST-MONO,4
KyAZnzyoVg,OGOU,8
kNflXMaRCt,AMOU,3
YYuFHpXvOR,KPENDJAL,6
MtCtlnflji,KOZAH,2
JfmjchdFXD,KOZAH,6
wmyAJISQoE,KOZAH,5
FOnSzgkGYP,CINKASSE,3
rVDjYOUCiZ,OGOU,8
IJhqDwilXs,LACS,8
sOJeGrKwbe,LACS,3
SPCbSYGqCR,LACS,2
PDZFqfSCnw,LACS,3
mJWGtFIzUT,EST-MONO,9
vEQATYlCxa,EST-MONO,5
YnVDmyOZKz,EST-MONO,6
ZBIrLOvJnR,EST-MONO,2
MkJdKpHqVq,AMOU,3
vybkprKTvN,EST-MONO,4
GhyjjFXhGx,KPELE,2
qabBOscpgy,AGOU,3
rirPasZoWz,AMOU,5
ehjWPxoldL,AMOU,5
CaNaOEkaIY,LACS,4
SHqxJNJCYS,TONE,6
okVSvsHYTv,TONE,8
DKPYCgMoYm,TONE,3
YRmmDyznJu,TONE,4
fxbDhUtQlR,TONE,4
TLyOlzgZFy,AGOU,1
wiBGamfrmV,KPENDJAL-OUEST,4
qInBkNuqie,ZIO,2
bctELoKLXw,AVE,2
DwekpsiydK,AVE,3
siAtejNJZH,AVE,4
TWqJpGQpuk,AVE,3
GpIDnOEdYH,KPENDJAL-OUEST,2
njIblDaQxo,KPENDJAL-OUEST,2
xceGzedNsY,KPENDJAL-OUEST,1
qCmErGAHbD,CINKASSE,1
vtGDCFMTlc,CINKASSE,1
JzsJVuVzCs,TONE,2
ewpFeeyUAI,PLAINE DU MO,2
ZldclfuucE,PLAINE DU MO,1
OUrWUWrtPT,KPENDJAL,4
IvBPPMxgyU,DOUFELGOU,1
wtLahGMgBA,KOZAH,3
FotIRBcYnB,OTI-SUD,3
GZzKgIdsLS,Unknown,19
ZBIrLOvJnR,KPENDJAL-OUEST,1
ehjWPxoldL,BINAH,1
bPbNEGFKQC,AGOE-NYIVE,1
VHyEqlVDQc,LACS,2
ZBIrLOvJnR,AGOE-NYIVE,1
CSVicEEHdq,BINAH,2
JGiawPlVpd,TCHAMBA,16
cbtvbzbRWh,TCHAMBA,14
lNHUBOgUUq,PLAINE DU MO,2
uFZSRfIWVX,OTI-SUD,11
ImQkdpTdeO,OTI-SUD,11
tdquKTjSND,AKEBOU,8
GhyjjFXhGx,AKEBOU,5
EiaSNgqfWG,AKEBOU,7
vhQQkOYkyg,SOTOUBOUA,14
OVOmVmrpdy,SOTOUBOUA,13
ZCYZHbOtBQ,OGOU,9
EjCJZeCefL,OGOU,15
lKzXyxgDhE,OGOU,8
sAMKobgXOs,OGOU,12
qTJQBeleRR,OGOU,9
vWVSNYxdLR,OGOU,6
jxCkQxbZYq,OTI,9
VaPxXuuWtZ,OTI,11
ZJRzbwjYaM,KPENDJAL,10
mrjYHuDBpx,KPELE,8
jJigJkKZUd,KPELE,5
ZjWSSiDtdL,KPELE,7
rJWmXhJqHE,KPELE,2
xMrwhHCgcC,OTI,5
GqfQcmUGER,TCHAOUDJO,5
nwucGHfJZc,ASSOLI,1
LzHtHCEMmj,ASSOLI,1
RiBAkZqeyg,ASSOLI,1
CXRpRFmPNR,ASSOLI,1
dyrrCwCdEP,WAWA,2
mVSMfLixNY,ANIE,10
ldesjNoHDj,ANIE,8
dEEDaoEdqe,ANIE,7
maNvjguwmL,AGOE-NYIVE,2
MuVQsFeMXi,AGOE-NYIVE,2
hrvIKPBhYK,AGOE-NYIVE,2
ZdcogOJXCj,AGOU,4
dIZzFczUIO,DANKPEN,10
McmTeYfIvC,VO,3
fMbZlEGloj,SOTOUBOUA,14
EYCADfAwdo,SOTOUBOUA,11
naVptxZAGL,SOTOUBOUA,9
pLeFzUJMnH,SOTOUBOUA,8
lwjEmkzQNj,SOTOUBOUA,8
JyGYBsSFuk,BASSAR,17
XDpdMRFttS,BASSAR,32
TFuBnkwrMZ,BASSAR,24
GpIDnOEdYH,BASSAR,25
qInBkNuqie,AKEBOU,3
nTcayLUbsO,AKEBOU,4
QLznuiBdoY,BLITTA,8
eWzgTtbsZd,BLITTA,10
TOuEAjDKAx,BLITTA,12
xnTULXdbpd,VO,4
DmqfqUBZnH,VO,6
SrXVvCoUNT,AKEBOU,7
CXWDbkmAHO,AKEBOU,6
HdAIRIgWMB,ANIE,6
rvbTpoDiTG,ANIE,7
dkhpNFwiHi,ANIE,6
XASKSjEQKp,MOYEN-MONO,4
HAfyJgJWGA,MOYEN-MONO,2
xpeSzjfzvc,LACS,4
wiBGamfrmV,LACS,2
bctELoKLXw,BASSAR,31
hGMexblmwH,BASSAR,28
wKAFYQUzPs,HAHO,2
friQLpxJvN,HAHO,1
McmTeYfIvC,HAHO,5
EYCADfAwdo,HAHO,2
ROuebiUUVa,ANIE,6
nwucGHfJZc,BLITTA,8
TsdtSZAAjD,AKEBOU,3
ZIIBodTyZY,AKEBOU,13
mIchMaqvWj,KERAN,11
AWrbWzWkYp,KERAN,6
bQTArhpSSa,KERAN,4
tJVBJkAsIk,DANKPEN,10
GtPzYvLGKa,KERAN,3
vQSvXOABhG,KERAN,4
CRClDwftom,KERAN,8
jxCkQxbZYq,KOZAH,6
pRumlkWpLO,KOZAH,4
sPogoJYZEX,KOZAH,10
QOpgXgWkUp,KOZAH,3
UBjPeHTMSJ,AMOU,3
JHtwryoVie,TCHAOUDJO,6
fGfyHISsfA,TCHAOUDJO,8
CQEXACWfyh,TCHAOUDJO,2
sPDEWSCsKe,TCHAOUDJO,5
YagnyvHJUh,KPELE,6
yTuipTWBjt,ZIO,2
IVyaRiYjnT,ZIO,4
BPZdpnMrQX,ZIO,1
uTDSAZTKdw,AVE,2
eHvpkmFarn,AVE,2
zvoiMpXZyl,AVE,3
AsvtszbEnV,AVE,2
amMBDBUUvV,BLITTA,7
sHLZFdgmpU,BLITTA,13
CsMFeQoaLM,DOUFELGOU,6
aIxMhEdgXW,DOUFELGOU,1
KwueEyygvj,MOYEN-MONO,1
kNflXMaRCt,TCHAOUDJO,4
qVBxYOXntk,HAHO,2
iqgEhaVoXu,AGOU,2
AEKnAnngAv,BLITTA,8
YezRGHjpnb,KPENDJAL,2
FtMfdJnLrr,KOZAH,4
blEUAqlsRX,KOZAH,2
GAVHmzoRVT,Unknown,28
XDpdMRFttS,Unknown,20
gghKDooQRp,VO,3
DgENjcsCZV,LACS,5
hqhkPOYdoU,AMOU,4
lbEQqdiMiQ,EST-MONO,7
eWzgTtbsZd,Unknown,18
GtIDsRFBJR,KPENDJAL,2
QOyKySZsjs,KOZAH,1
MutXOBkUOR,EST-MONO,4
APlaUZaAhr,TCHAOUDJO,1
stHoeJDHYZ,TONE,7
yztAJNZiNN,TONE,4
tyCEirACrD,TONE,8
vAkPBPIwhF,TONE,3
byiPUgprau,TONE,4
QLznuiBdoY,ANIE,10
yofaYDcyWJ,TONE,2
UeuReFqmqD,AGOU,2
